키워드,제목,요약,원문링크,발행일(KST),수집시각(KST),출처
고용노동부,〈160〉고용노동부 지원금 - 기계설비신문,본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE1Mc3VkRmszbDJZd2h0WTNfWVg5MkZmSHpZc2hGUzBpQUFwNG1aNm5uX0FzVkpKZ2VJdmJIR0dIWG1MemVUeWY4aWkxTG5tRG1tNnhGQzNyTXNFRnA5Y0ZQclpmWXFqVEZmTzVr?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 05:00,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 야간 노동 및 건강보호 조치 실태점검 실시 - 전자신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBRNWc4QlVhM21NVEt4S2NvTXU2SGR1UmtOZ1QtWHc3M3lFZnJUbGtjZlpXa0xOLS1uZmd0TDNiQm9NWm42VlJSaFpkNW1Odw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 09:42,2025-12-01 11:15,news.google.com
고용노동부,"고용노동부, 쿠팡 야간노동 실태점검…야간근로시간·휴게시설 등 확인 - 파이낸셜뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiWkFVX3lxTFB5d2JJUWxxYWtTbUt1OEFvWmw5R0l6NFpuVHE2cDJQVzdzZmY0Mnlnd2pzdkZhV1UyMnUxNEZiTHBKYThCZWR4aElndFlkWFp6cUl5UlpseFVZQdIBXkFVX3lxTFBqaEg1UmVkSXBBMDd0VVBpeWMyblZpMGJsaVlYY2pPQnZMazJ3TjJvV2xzZDFoSEhZbTZ3cEVPYjdlSXJ4VTJrbkgtRm5CVVhvRnNaX0tPeVdnZ05FUkE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:50,2025-12-01 11:15,news.google.com
고용노동부,"김영훈 '노란봉투법 통해 양극화 해소…반복된 심야노동, 시간 규제 검토' - 서울경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1WQlMxNXFNOFE1eVgyZUppQjdtc0RFMlF6cXhJSFRFaUxKb2JqMnd1T0FiOFJsTHNyd3FxdWJhVHhBLTk4aVppalVIQkhTU2hCNmxJWHZB0gFXQVVfeXFMT1hZSUtuemoyWFp3WTNncEFqbnNZemZRNXVDd043alB5UjdCczNHWTU2WXA2NEh5ZVRLVkR0azRSdmdSV1RtUlAxamVud29VUzRoYklqdmZz?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 05:30,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 물류센터·배송캠프 대상 ‘야간 노동’ 긴급 실태점검 - 레디앙",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9UYXpHSmt6aGw2RVpCZ29GRUxzRDVfV0tyeTktV2pBQTFNWm1zaEJINi01YmpVMHFlbVlWYTUzSlhjVlJ6WXpIc2dxSUtGUXdtMjZCVjVrWHlybFU5d1dWNklRRkJRVVda?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:37,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 물류센터·배송캠프 대상 ‘야간 노동’ 실태 점검 - 조선비즈 - Chosunbiz",본문 추출 실패,https://news.google.com/rss/articles/CBMihgFBVV95cUxOZmdaMEhneFlmWEtPR1BNVklxTW5FSzZ4Qnktd3RQeFFVY0NBVGtaZlJuRTVjU2VzRjZFdmtsOG5zRkgtM3J5QmJyNDc3NTJ4SUZNTjVycGFqYy1idFE2dG9uUWRmMjVNMHpoZUFGQzRlb2RoYWRTWHZ4RmRMa200aTJDOUZxd9IBmgFBVV95cUxOTVJiRmRwWVhGb3UtV2hWdXAta2lQTFN0TWR1ekZjWmFXY1VCWkxxazRVaTk1b2R4amVwNklmZHQtSWNvTFNyS0F5VWdGdUxOYUtDc3BLNzZETzVveG9HaFhDSGNfR0dTb2RHQU9tYm1vSGlLS3VKOWxNaVJqeFh1MVBnXzZsRnZoSXN3VThKM2h5YzVuWWladWtn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 09:57,2025-12-01 11:15,news.google.com
고용노동부,"노동부, ‘야간노동 사망’ 쿠팡 실태점검 나선다 - 한겨레",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTFB6SjdWX09BUUlKVFFKMHpWYk9IbWtMODNmSUs1TFNBNTlQdS0xM0EyVHA0MUc3U0NNUEh5V0FTcGViQTZhRlVzQ19fMHFpZWM1bUt6Y3ZRek9iZzJqVjJSbmFjNjg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:26,2025-12-01 11:15,news.google.com
고용노동부,"[포토뉴스]대한전문건설협회, 김영훈 고용노동부 장관 초청 전문건설업계와의 소통 간담회 개최 - BBS불교방송",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTFBfcGZrdHJrMFlSSzFIbW1EZy1LR2ZJYlNLVE1UbjEyMnA3VUI5MDd5dW1NUGJmVHFZbFRjRm54c2FBYW5SSXlhV1FIZEZTN29sXzZUb2x5WnUtX294X1BoUGNtUXp1UzZnT0tr?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 13:42,2025-12-01 11:15,news.google.com
고용노동부,양영봉 신임 고용노동부 울산지청장 취임 - 울산매일,본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE5aUTlJdUVyZzVLbnRDSE91QWZLalRENjRacDFrdWkxbXFXSEZRQjRvUmdZc0Q3czZZc3RyaEQzUmZrVE9MbDlmYWxEdGlmX2VzQll1eTJ3ZjZqaWFIZXZsdC1ZZFBwUmFaWHc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 17:18,2025-12-01 11:15,news.google.com
고용노동부,"남양넥스모, 고용노동부 주관 '2025 일·생활 균형 우수기업' 선정 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTFA3WnVzNVhkRzN2Vk9WakJmUHlHajJFY3ZPTWcwaUM3WGpuaTIyalVzQm9weFdPZW5zSzNSdEowb3dydjZrcDdYMkF5Mk4xX2lsNVZV?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 09:37,2025-12-01 11:15,news.google.com
고용노동부,"일동제약, 고용노동부 '2025 대한민국 일·생활 균형 우수 기업' 선정 - 뉴스1",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9wc2cwTWZXZ0FEZmxzajdaLXIzUHpfYVY0TlV3V0VfeldNYXdON2Z1QUh2dkM1ZXQyb1drS0RNSEtmZEh0dGFNS1dDRmVlaEVDNWt5cXVyOGRLMTlHUk0zTQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 11:07,2025-12-01 11:15,news.google.com
고용노동부,고용노동부 열린장관실 - 고용노동부,본문 추출 실패,https://news.google.com/rss/articles/CBMigwFBVV95cUxQUFVMLXVybmMwdzh3NGJpUjNXRDFFbTl6ajlYdlEzNzN3VW11Q3lmTE8zR1VxeTc5SGlzYzhHWkR0b1JzZC1zWVZ1SUQ2Vnk3Q2xmYXh6ZUtRT1BPbU9qRUNCMy03QzIwbF8zNHpINlRyZWhGOVBDZU5pRUhvRTRicjNySQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 22:11,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 야간 노동·건강권 실태 집중 점검 - ytn.co.kr",본문 추출 실패,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5kdU1LLVYxLUgtaXBGNGtSamVMSXhmWWU2cG83QV9hb042V0RLblEwRXlVWmNYR1BmNlc5V2VabW9FMTBqZHBWaGFESmc4TFppanR0VVlHMWpsS09fLVHSAYMBQVVfeXFMT2V3T2RqZ0lMb2JOOFRsNkdXM1N1OFNzSjYzVFBaQ1lVMFJfM1Etd3lCandoMXpnMFBlT25mTEhLc0g0ZU5laXVwQXRITjk3M29fWEduSXl1TGozWmlzcDJvdzRXUnBOa2xYWnBfNjdkYzdpelhLbWsxVnIyVTVMV2VNRXc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:24,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 올해 퇴직연금 우수사업자 선정…""건전한 경쟁 유도 취지"" - 뉴시스",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1BZ25od25fWmV1YXI2SnM3bXFUNWlZU1hRbmlVeXdmeTJHU3Y1QzIyejVNOEJjMXZrQXluclp6NC1fcXhmaXRseGNBYTlwcy1wT1ZjeVdJZ1d5N3diVjRrZNIBeEFVX3lxTE51ZGFoNm1pMjhPNVlTTXktOHlMdDh4VVQ3c0QzanRkREZBWEx3SGlFWEhNcVF4Mm15eHQ0bkwyZmJISkt0QlZKbzJrWi1uWjIwbW9pN3pkeFVyUWN6ZUlIVWY0RHR4Uk5pT2M4cjU4dzhvOHE2RDhoTg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 14:00,2025-12-01 11:15,news.google.com
고용노동부,"센스톤, 고용노동부 `대한민국 일·생활 균형 우수기업` 선정 - 디지털데일리",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9xQW1ydS11SXpuYUJNNkMyZUV3ZmxRVmdHUXR6NlprcTR0dXJQS0JUQV83RUhJeFF2cmFHbktMOVp0WEkxMjU3amgyTm5LWHpybmZwby1QQnpTcHltOG8tWjBuR1k?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 10:10,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 내일부터 임금 체불 신고 사업장 전수조사 - ytn.co.kr",본문 추출 실패,https://news.google.com/rss/articles/CBMiXkFVX3lxTE4tb2VMLTZubGNhQjd6bjhYYXFpLU1FVnBEZTVPMVBtRDltd29PRVNpYlQ2YXcxbkZaaE5QemVrOTZQUDBRVGRmaGVTX0pwUFQ4ZTdvVjlvLWpHRkh0NGfSAYMBQVVfeXFMUF92bnZELVZBYzRacWY1Q0o0Q05mdUpXMS1YRmE5dnc1cFM0UDVQbjN0VzdfNmJuaHZHY1ljWGJraEttMTVIX1BKb2hQRS1nZk5fbnByUDdrN0owMHU0VHAtSU81NXVxMVRsVFQ2Yy0ybFNnREVxS3Exb3N5R1F2eFg0S0E?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 16:21,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 임금체불 신고사건 전수조사 - 전파신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE5JemgzRVh2bTRxd3BoMWpnMWlKUHVSbEJxT2RBUWgxcGZPNHpwdy1wQkRNOVh6MnVuQ0FXNXpEa25kLXF2SHgwT1pYQWpvTUNjU082OFdMSWVVU0oxekZWNnVZZ29vY3hQQlE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 08:22,2025-12-01 11:15,news.google.com
고용노동부,"라이온코리아, 고용노동부 주관 ‘2025년 대한민국 일∙생활 균형 우수기업’ 선정 - MTN 머니투데이방송",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5zdmdKZFVuVTFIdDNORklUd1Y5bXY3UXlCb19rMUZaSmxwbVliVF9ncEJ3RFZRNlliNEpkMHVHWUNCeE92RVlvbVplZ0oxbS1Ndm5DV2JYSGNpUUZrd3ZhanA5alU?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 10:06,2025-12-01 11:15,news.google.com
고용노동부,"고용노동부 서울남부지청, 제3차 시기별 안전위험요인 집중점검주간 운영 - 영등포신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5heGtYOGtBRURrWDA0Z081YzQyWWJnTklxOUlITVJXbmw0UHVQVXpDd0MxNkVhVUFudzVVVVV4WWJoeGdRRjlEbERUUXdfQV93aEFuTUlIcWlPQ0k?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 15:20,2025-12-01 11:15,news.google.com
고용노동부,"노동부, '야간노동 사망' 쿠팡 물류·배송 실태점검 나선다 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9TQ09UWEJIQlo5NWJLUkwxV3JsRkFwNmdxcDdXOEMtTzQ1b2l0UkdPTjZaWldjNklrNnktTURQanYyR3JvdERldTBDc01KMUdmeXE4?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:57,2025-12-01 11:15,news.google.com
고용노동부,"올해만 7명 사망…노동부, 쿠팡 물류센터·배송캠프 '야간노동' 실태 점검 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9vcC0zVVM4ZXhOalFBajBWYkE0QnJobWU5LXZzMDNYUEtkbmJ2U05WLVBJaWhQTnZ2ZTBWRFotdktNRFVUcm9vemVrN1NmWEEtVl9r?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:43,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 12월 1일부터 체불 신고사건 전수조사…신고 사업장 전체 감독 - 경기신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1zZHRLd2JfMzVIR2c5ek1NdVRDUGhndkVjUkphM21STFlsSzlYMXBFenRPdmhoTDhIY2pUX2xIVDlDQnl3Q084ZWotTlZTeVdSbW9IMTVnakx5WEtE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 14:58,2025-12-01 11:15,news.google.com
고용노동부,"노동부, '야간노동 사망' 쿠팡 불시점검 이어 실태점검 착수 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMieEFVX3lxTFBhTGU0aERTUFlrNjdXVmNGTGYtdm82UE95N1ZKQlE4V25hQ0xYN25Mb1FUa0g4UWIxNkRHY3hxOUxEa0Vab2FNZTJsUm0zcllTU2FtaVVNd0FtNmhsUVE1NVp3Yng3N1lrMXU4Z1kwNFJfSHhqZ0tKcg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:53,2025-12-01 11:15,news.google.com
고용노동부,"노동부, '겨울철 한파' 외국인노동자 숙소 현장 점검 - 뉴스1",본문 추출 실패,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9XRWJxT3B6cG5LLUNXeEg5XzYwZS1QZllDMENJVG5WWTZxLVhua0pkN1lMSy1MNlZKR3J6cU9sSF9leUN0OFVMdDl2Rm5UY0dJTVNLbjhRblhQM0pWSkRRaDFzMA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 12:00,2025-12-01 11:15,news.google.com
고용노동부,"미 노동부 ""10월 고용보고서 발표 취소""…12월 금리인하 기대↓(상보) - 연합인포맥스",본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTE90dk1PMlZQRVVOcDF5Nm9OYVYzUjRZc0pVRTI1dmptLXFSU21YT0F4STc1T1lMY1ZhUU4xUUpKa2lHUDgwVmJOZUVMVDhCdVNoSms1S2ZIZnFJNW5wZVlmN1RVdDd3T0EwNkNoY1UwLTQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-20 17:00,2025-12-01 11:15,news.google.com
고용노동부,"해외취업사기 공고 '사전차단'…노동부, 직업안정법 개정 검토 - 연합뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9XYXBRM1hhQk5Xd1NCdUFMc1ItZ2tfdDhIQWFULXA5VzA3S1IzWEpBQjNYbFdTWUhTcm1RWW53aVVwdlU2dEFFN05Wa3pkYURwdjZ4Mk53TzNBWFXSAWBBVV95cUxQMVVXZFRJdnQ1cWZjbDBkRExlZGsxc3BiYzB2VjdOX1NDQ3JsM1VtNXRDRHBTcEZTNGxwU3pvMmFBN1hORDYxdDY0OWhlaFRDRlVxNGJCa3VPTWliYTNWTVM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 06:06,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 내일부터 ‘임금체불 신고’ 전수조사 - KBS 뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE94eUtycV8wWWdoT1VOclFBRDN1bENSai1obUkzNHI3V2g3UWdYWDFCZFVUMXVKalY5aC15Z2NoN2daa1YyNjVWU2E5ZzgxNnM5TkVDRVFuamNiUFk?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 12:05,2025-12-01 11:15,news.google.com
고용노동부,"""벌목 시 안전수칙 준수, 사고예방 철저"" 고용노동부, 벌목현장 불시점검 - 한국방송뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBzZUpDMlpKelQ1MHNxQzh5cnFJQXJYRjVkYndKMUFmTFlRTUtqM3VXVWFQSmdPTWYxTWcwVTdxMGlNSkF2MFA0NkMzTVdtVV9BN2hPaXdXel83R1MwUWc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 06:23,2025-12-01 11:15,news.google.com
고용노동부,"전건협, 김영훈 고용노동부 장관 초청 전문건설업계와의 소통 간담회 개최 - kscnews.co.kr",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE52S1h6eFpTd3pTTGJNREZPelhkX2l5N054U2QxMjcyRlBJU3hVUTNFM3ptNmZyazVXNDVrMHFIUzNTN0gwQnUxRFRiTHNpbzZuZkI4M2l4SmVkWGFUS2dWSlZ0Um1mYXkxYnFn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 09:01,2025-12-01 11:15,news.google.com
고용노동부,"노동부, '한파 대비' 농촌 외국인노동자 숙소 점검 - 뉴시스",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTE43bU1mMm9DbEFPUWdYeHVjYjNFS0JHX3R6eGFNTGFZY3NsVHZRSkRFWmJBR2xXMURJWWs0OFdkMDRuU09ZOExKNUFpLXZiY081V3lFZDgtQS1MRkpoMFlTVdIBeEFVX3lxTE1xQjhXTWpyeHZkeWx0QWlVLXJzODVaU3NRVVREOTlsVXQ3Xzd5Y0cxSm1nTGU1Y1VYYnNhdkR3U0o1enBubjg0SFVMSmVQdXNSenY5cUktOEdPaWhrdDdiaWQ0X0RBY1A5OUhIWC1iS2lpTEpkMzVReg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 12:00,2025-12-01 11:15,news.google.com
고용노동부,"고용노동부영주지청, 제3차 시기별 안전위험요인 집중점검주간 운영 - 대경일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9wd1JPQWFHQ2ZLRHpTUGVhOEVYTEd0WDUyemk2MXBLMGlyZWpQUnpTVUhsdkdURmZ5aGhvc0YtZkFuMDNYV05rNVFUQVc1SC1oM1AyZ2dSUkUtdkFwMC1tLXBlOTMwam81?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-27 19:52,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 물류센터·배송센터 '야간노동' 실태점검 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9BbjA2eHJXTkdDYmh1WmNHc1FJU3V0MVltVWN6VGZCTWFOdVpsdjBTbjN1NUdpTVpSZFVXQURoaEEza25xR0Z2b3I4c1FDTHVHeFVF?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 09:49,2025-12-01 11:15,news.google.com
고용노동부,한국중부발전 ‘2025 CSR 필름 페스티벌’ 고용노동부 장관상 수상 - 천지일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE9CZWNRMHZtODFmRzFKcDBHc0lrQkx4OGdaaUdUN0lkcTBLLURJVEFkVXFuaDhGbm5jNkYyQjdkdFJDOGVRR0YwWFJ3SzI3TDdhRDBwOTNjZXBQZzI1MDUzbjY5cFFRYUh4T2fSAW5BVV95cUxQYmRhY1YzRjVWWkRTMDM4ZkdGbjNVMkZpUi1IZEo5bjlzMHN5Q1d3eWQ3em1CWXYtal9BNFFtVi1LUDRQZFY5YjVYbWJPTzY1WmdIcC1Yc29CTUJKTGw1YzRIUE1CejdUUEJ2cUlZdw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 08:55,2025-12-01 11:15,news.google.com
고용노동부,고용노동부 열린장관실 - 고용노동부,본문 추출 실패,https://news.google.com/rss/articles/CBMifkFVX3lxTFByWWFaeGcxOEpYdy04VWZJRkwtaTRvSlRYQ3lFdDVmaU1WT1N4VjA5Um1IcU5tb1B4RE9ZMm44ZDhSVVNTOW5BeGF0SXF0b0hOSEZYcjBhcEJWM29VdlNfckFxLUNtMHhCMVlmSHFIaGgzRTI5YnBDU3RYdzBSUQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-09 20:14,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 퇴직연금 우수사업자에 미래에셋·삼성·한투·NH투자 선정 - 뉴스1",본문 추출 실패,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5OQllDS1ZhUmJTMERqeWtTUUFTRjNTbldBdGxvRlE1Y1ZOd3RpalRuXzAxQjN1TDV5cTBuQXVSSFBTSHZCaE10UHVwYXlFQjBwd3BzZ0pmUUVENUsyUzBnM1Z3WQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 12:00,2025-12-01 11:15,news.google.com
고용노동부,"롯데免, 고용노동부 주관 ‘2025 일·생활 균형 우수기업’ 선정 - 에너지경제신문 모바일",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTFA2N2F5c2NzTzB4TEZZZElKSElIeEpZX3NoWHhzUkdNWWt6Z3lXMXhTbDRXRmhOSTVLZDFNZ3YwcmhqVUlVN2M4QzRSZXcyLXptRldOX1JkQjd3WGc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 14:24,2025-12-01 11:15,news.google.com
고용노동부,"상습 체불 사업장 전면 조사…노동부, 12월부터 '임금체불 전수조사' 착수 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1vOGRicl9raGxTZjlId242MlVPb2VTRE1QTGpmYnVvREVfakd2UXFuYjdBcFk4Mkh3XzMzdThjNldRYmxmTGNyeDVBeXlUYTB5Y1Rn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 19:18,2025-12-01 11:15,news.google.com
고용노동부,"노동부, '새벽배송' 쿠팡 야간노동·건강권 조치 실태점검 - 연합뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1sUFZtOGlBV1hCX05mcllLaDBsazVDUVMzbjJ2aVJJZXZwNjNHNXJMV0tkX1VzaGRpUjRPNUNyam5tWDhmU2NBd01TMk9qeGpEWEo4VXc5WWlrLUHSAWBBVV95cUxPM0Nkc1Bsb25HMHFnSXR6RmN6VFJYempydlV0YnZMVkp6S3M5MEw3Z2dvOE9ZTFl1dGxRMHlhMmxjQmFQckZ5cGxoUWV5czVYbmFFNlNWVm5pdE1UYnBMUEY?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 09:50,2025-12-01 11:15,news.google.com
고용노동부,"김영훈 노동장관 ""반복된 심야노동 시간 규제 검토"" - 서울경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1CVGRNWmNaWTNiYnp1Q3hTT0lHSXBDUldJUnotOHAta2xmTjZwVjJZaTJJVDlYOXJuaGlNSHBTZk1NaW5yeHVrNEZ4aDV2WURpcy1aZldn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 18:01,2025-12-01 11:15,news.google.com
고용노동부,"고용노동부, 인공지능(AI) 활용한 채용도 똑똑하고 공정하게! - 프레스뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTE9aOXMyeWNqNUdQQnhFZDZkTm4yd0k0eFZPRjVNTW9HbkRCS0dFbDNweUxucXFMTnplRGhGSDduNzEwdEpzSnpSVkZJekxUdzFfQ1NwT2JwSng5QXRrTWZ2VUNGQ0NVU28xM05RazF1d08?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-28 16:30,2025-12-01 11:15,news.google.com
고용노동부,"고용노동부 천안지청, 동절기 건설현장 집중 점검 실시 - honammaeilnews.com",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE0wT2Y5NEx4bDhmcEJBX054YW4xVEI4N2UwWUo0MUoyOXFIRmtBTElfUm83TEZ0T2lzbEZKTXVvRmJfTXFZSGk0UlpocGUxOGUzN1Y3OEV6Ymk3MGo2dGZiWVBfVFE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-29 23:07,2025-12-01 11:15,news.google.com
고용노동부,고용노동부 열린장관실 - 고용노동부,본문 추출 실패,https://news.google.com/rss/articles/CBMigwFBVV95cUxNYkozYXZLYm1HMktFcDJwRzZkcjd6djdMai1TdEVBOExMVG1GSy12TEtSTlVUWS04XzZmeXQ1RUE0VUtUMkVSbG5nZGtoQTZ4VWhJc3oxckt2dlBPRkZoSzRCM2ZXc3p3ME0zazJkWFFzczR1enVrTnZuMndUV3R1OHlKQQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 20:03,2025-12-01 11:15,news.google.com
고용노동부,"고용노동부 청주지청, 12월 1~5일 '안전위험요인 집중점검주간' - 충북일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiYkFVX3lxTE04NFAxdG8yMm5HM1pRS0xuMnlrVmxyM2RfMm9acndIc3otWXhCNS1QSFR6MlpNd1o4MlFtNTQxdEowM3BocDVBNVZtanhuTGZJM1VsNTJsQlBkQ2tsZkgtMXVn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 15:52,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 물류센터·배송캠프 야간노동 실태점검 착수 - 머니투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE83VTFQV1ZzX3JlajYzSWN1ME03SkY0YjNGT2tWZlJSOFlhUy1wRExqcHZYcVpBN3BtcHRBVzduWjhVcmg4dWtNZFJ4djN0NmJsdHEyVmdIU3JZT2l4ZVNaNkpwOWJLbG5fOE04?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 10:08,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 임금체불 신고사건 전수조사…신고자의 체불과 해당 사업장 전체 감독 - 데일리매거진",본문 추출 실패,https://news.google.com/rss/articles/CBMie0FVX3lxTFBoSkVBOVdpRGlld0lMV1lWOGIzQlRFSS1SWGdGdTBYNk95cWp2Ni1WelQtYXB1aGVGb1hKZGp0ek5welFtZ0VVa3pLMlFjMkNRamNrc1pxZ2NiYWRWazBXS0VvRFQ2djIwcXA2YkVKcTBvWkVFeXNtdjhLRQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 08:25,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 쿠팡 '야간노동·건강권 보호조치' 실태점검 착수 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTFA1QVVoZmUtZVRXa0dEZFh1cHoyYWZmenN2WkFDOXMxcksyZkxmNDM4S2ZNandPRUs1V3FUZExaaHlNSjU4eEhpVzFnUEhSX0dWYkV3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-12-01 09:52,2025-12-01 11:15,news.google.com
고용노동부,"노동부, 미래에셋증권 등 4개 기관 퇴직연금 우수 사업자 선정 - v.daum.net",본문 추출 실패,https://news.google.com/rss/articles/CBMiT0FVX3lxTE16cDBIOV81Mk9MTk5pUElGem1UbkJHTVotbVZpRGpPMjAwcFdwVlhZcnMtVlNVbUhfXzNMTldwd1ljZmFyNVdkaE5wYWsxczQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-30 20:07,2025-12-01 11:15,news.google.com
